license_id,brand_name,ingredient,drugbank_id,disease_name,disease_id,source,is_new
MAL21066006AZ,TRIMBOW (BECLOMETASONE DIPROPIONATE/FORMOTEROL FUMARATE/GLYCOPYRRONIUM BROMIDE 100/6/12.5 MICROGRAMS PRESSURISED INHALATION SOLUTION),BECLOMETHASONE DIPROPIONATE,DB00394,allergic rhinitis,,TxGNN Knowledge Graph,
MAL21066006AZ,TRIMBOW (BECLOMETASONE DIPROPIONATE/FORMOTEROL FUMARATE/GLYCOPYRRONIUM BROMIDE 100/6/12.5 MICROGRAMS PRESSURISED INHALATION SOLUTION),BECLOMETHASONE DIPROPIONATE,DB00394,nasal cavity polyp,,TxGNN Knowledge Graph,
MAL21066006AZ,TRIMBOW (BECLOMETASONE DIPROPIONATE/FORMOTEROL FUMARATE/GLYCOPYRRONIUM BROMIDE 100/6/12.5 MICROGRAMS PRESSURISED INHALATION SOLUTION),BECLOMETHASONE DIPROPIONATE,DB00394,intrinsic asthma,,TxGNN Knowledge Graph,
MAL21066006AZ,TRIMBOW (BECLOMETASONE DIPROPIONATE/FORMOTEROL FUMARATE/GLYCOPYRRONIUM BROMIDE 100/6/12.5 MICROGRAMS PRESSURISED INHALATION SOLUTION),BECLOMETHASONE DIPROPIONATE,DB00394,asthma,,TxGNN Knowledge Graph,
MAL21066006AZ,TRIMBOW (BECLOMETASONE DIPROPIONATE/FORMOTEROL FUMARATE/GLYCOPYRRONIUM BROMIDE 100/6/12.5 MICROGRAMS PRESSURISED INHALATION SOLUTION),BECLOMETHASONE DIPROPIONATE,DB00394,rhinitis,,TxGNN Knowledge Graph,
MAL19913259AZ,DYNORMIN TABLET 100MG,ATENOLOL,DB00335,hypertensive disorder,,TxGNN Knowledge Graph,
MAL19913259AZ,DYNORMIN TABLET 100MG,ATENOLOL,DB00335,hemoglobinopathy,,TxGNN Knowledge Graph,
MAL19913259AZ,DYNORMIN TABLET 100MG,ATENOLOL,DB00335,hypertension,,TxGNN Knowledge Graph,
MAL19913259AZ,DYNORMIN TABLET 100MG,ATENOLOL,DB00335,myocardial infarction,,TxGNN Knowledge Graph,
MAL19913259AZ,DYNORMIN TABLET 100MG,ATENOLOL,DB00335,myocardial infarction (disease),,TxGNN Knowledge Graph,
MAL19913259AZ,DYNORMIN TABLET 100MG,ATENOLOL,DB00335,coronary thrombosis,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,Crohn's colitis,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,inflammatory bowel disease,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,vasomotor rhinitis,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,allergic asthma,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,allergic rhinitis,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,intrinsic asthma,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,Crohn disease,,TxGNN Knowledge Graph,
MAL16065020AZ,Besonin Aqua Nasal Spray 64mcg/dose,BUDESONIDE,DB01222,asthma,,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,gastric ulcer (disease),,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,dyspepsia,,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,hyperinsulinism (disease),,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,peptic esophagitis,,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,esophagitis (disease),,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,gastrin secretion abnormality,,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,duodenal ulcer (disease),,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,Zollinger-Ellison syndrome,,TxGNN Knowledge Graph,
MAL20002518AZ,SUNPEPCIN 40 TABLET,FAMOTIDINE,DB00927,gastroesophageal reflux disease,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,folic acid deficiency anemia,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,pernicious anemia,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,vitamin B12 deficiency,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,deficiency anemia,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,hypochromic anemia,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,vitamin deficiency disorder,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,microcytic anemia,,TxGNN Knowledge Graph,
MAL20162590ACREZ,Hovid Neurovit Injection,CYANOCOBALAMIN,DB00115,iron deficiency anemia,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,congenital hypogonadotropic hypogonadism,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,"hypogonadism, male",,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,pituitary deficiency due to Rathke's pouch cysts,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,Klinefelter syndrome,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,hypogonadotropic hypogonadism with or without anosmia,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,thymus gland disease,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,hypogonadotropic hypogonadism,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,isolated growth hormone deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,hypogonadism,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,cryptorchidism (disease),,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,pituitary deficiency due to empty sella turcica syndrome,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,short stature due to growth hormone qualitative anomaly,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,androgen insensitivity syndrome,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,Kallmann syndrome,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,non-acquired pituitary hormone deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,Sheehan syndrome,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,trisomy 13,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,hypogonadotropic hypogonadism-frontoparietal alopecia syndrome,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,"combined pituitary hormone deficiencies, genetic form",,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,acquired pituitary hormone deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,X-linked intellectual disability with isolated growth hormone deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,isolated congenital growth hormone deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,hypopituitarism,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,premature menopause,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,pituitary deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,non-acquired combined pituitary hormone deficiency,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,eunuchism,,TxGNN Knowledge Graph,
MAL06100555AZ,"Androgel 50mg, gel of testosterone 1%",TESTOSTERONE,DB00624,pituitary hormone defiency from vascular origin,,TxGNN Knowledge Graph,
MAL21076010AZ,ETIMICOL 10 (Ezetimibe Tablets 10mg),EZETIMIBE,DB00973,obsolete familial combined hyperlipidemia,,TxGNN Knowledge Graph,
MAL21076010AZ,ETIMICOL 10 (Ezetimibe Tablets 10mg),EZETIMIBE,DB00973,hyperlipidemia,,TxGNN Knowledge Graph,
MAL21076010AZ,ETIMICOL 10 (Ezetimibe Tablets 10mg),EZETIMIBE,DB00973,"hyperlipidemia, familial combined, LPL related",,TxGNN Knowledge Graph,
MAL21076010AZ,ETIMICOL 10 (Ezetimibe Tablets 10mg),EZETIMIBE,DB00973,sitosterolemia,,TxGNN Knowledge Graph,
MAL21076010AZ,ETIMICOL 10 (Ezetimibe Tablets 10mg),EZETIMIBE,DB00973,familial hyperlipidemia,,TxGNN Knowledge Graph,
MAL21076010AZ,ETIMICOL 10 (Ezetimibe Tablets 10mg),EZETIMIBE,DB00973,homozygous familial hypercholesterolemia,,TxGNN Knowledge Graph,
MAL21076004AZ,EVENITY SOLUTION FOR INJECTION IN PRE-FILLED SYRINGE 105MG/1.17ML,ROMOSOZUMAB,DB11866,postmenopausal osteoporosis,,TxGNN Knowledge Graph,
MAL21076004AZ,EVENITY SOLUTION FOR INJECTION IN PRE-FILLED SYRINGE 105MG/1.17ML,ROMOSOZUMAB,DB11866,osteoporosis,,TxGNN Knowledge Graph,
MAL21076001ARZ,Eybelis ophthalmic solution 0.002%,OMIDENEPAG ISOPROPYL,DB15071,glaucoma,,TxGNN Knowledge Graph,
MAL21076001ARZ,Eybelis ophthalmic solution 0.002%,OMIDENEPAG ISOPROPYL,DB15071,ocular hypertension,,TxGNN Knowledge Graph,
MAL21076024AZ,B. Braun Mannitol 20% Solution for Infusion,MANNITOL,DB00742,ocular hypertension,,TxGNN Knowledge Graph,
MAL21076024AZ,B. Braun Mannitol 20% Solution for Infusion,MANNITOL,DB00742,pseudotumor cerebri,,TxGNN Knowledge Graph,
MAL21076024AZ,B. Braun Mannitol 20% Solution for Infusion,MANNITOL,DB00742,brain edema,,TxGNN Knowledge Graph,
MAL21076024AZ,B. Braun Mannitol 20% Solution for Infusion,MANNITOL,DB00742,intracranial hypertension,,TxGNN Knowledge Graph,
MAL21076024AZ,B. Braun Mannitol 20% Solution for Infusion,MANNITOL,DB00742,congestive heart failure,,TxGNN Knowledge Graph,
MAL21076024AZ,B. Braun Mannitol 20% Solution for Infusion,MANNITOL,DB00742,cystic fibrosis,,TxGNN Knowledge Graph,
MAL21076023XZ,Lacphavid Oral Solution 3.35g/5ml,LACTULOSE,DB00581,constipation disorder,,TxGNN Knowledge Graph,
MAL21076023XZ,Lacphavid Oral Solution 3.35g/5ml,LACTULOSE,DB00581,hepatic encephalopathy,,TxGNN Knowledge Graph,
MAL21076023XZ,Lacphavid Oral Solution 3.35g/5ml,LACTULOSE,DB00581,hepatic coma,,TxGNN Knowledge Graph,
MAL16065057AZ,BASALOG Insulin Glargine Injection (rDNA Origin) 100 IU/mL,INSULIN GLARGINE,DB00047,diabetes mellitus (disease),,TxGNN Knowledge Graph,
MAL16065057AZ,BASALOG Insulin Glargine Injection (rDNA Origin) 100 IU/mL,INSULIN GLARGINE,DB00047,type 1 diabetes mellitus,,TxGNN Knowledge Graph,
MAL16065057AZ,BASALOG Insulin Glargine Injection (rDNA Origin) 100 IU/mL,INSULIN GLARGINE,DB00047,diabetic ketoacidosis,,TxGNN Knowledge Graph,
MAL16065057AZ,BASALOG Insulin Glargine Injection (rDNA Origin) 100 IU/mL,INSULIN GLARGINE,DB00047,IDDM 1,,TxGNN Knowledge Graph,
MAL16065057AZ,BASALOG Insulin Glargine Injection (rDNA Origin) 100 IU/mL,INSULIN GLARGINE,DB00047,type 2 diabetes mellitus,,TxGNN Knowledge Graph,
MAL06011692ASZ,Tobumide Tablet,TOLBUTAMIDE,DB01124,diabetes mellitus (disease),,TxGNN Knowledge Graph,
MAL06011692ASZ,Tobumide Tablet,TOLBUTAMIDE,DB01124,type 2 diabetes mellitus,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,rheumatoid arthritis,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,Langerhans cell histiocytosis,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,lymphoma,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,mantle cell lymphoma,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,acute lymphoblastic/lymphocytic leukemia,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,Richter syndrome,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,non-Hodgkin lymphoma,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,B-cell neoplasm,,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,"lymphoma, non-Hodgkin, familial",,TxGNN Knowledge Graph,
MAL16065058ARZ,MABTHERA 1400MG SOLUTION FOR SUBCUTANEOUS INJECTION,RITUXIMAB,DB00073,lymphosarcoma,,TxGNN Knowledge Graph,
MAL06061546X,M-zole Chewable Tablet,MEBENDAZOLE,DB00643,enterobiasis,,TxGNN Knowledge Graph,
MAL06061546X,M-zole Chewable Tablet,MEBENDAZOLE,DB00643,ascaridiasis,,TxGNN Knowledge Graph,
MAL06061546X,M-zole Chewable Tablet,MEBENDAZOLE,DB00643,trichuriasis,,TxGNN Knowledge Graph,
MAL06061544XZ,Adazol tablets,ALBENDAZOLE,DB00518,echinococcus granulosus infectious disease,,TxGNN Knowledge Graph,
MAL06061544XZ,Adazol tablets,ALBENDAZOLE,DB00518,cystic echinococcosis,,TxGNN Knowledge Graph,
MAL06061544XZ,Adazol tablets,ALBENDAZOLE,DB00518,cysticercosis,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,respiratory tract infectious disease,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,bronchitis,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,gonorrhea,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,urinary tract infection (disease),,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,common cold,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,streptococcal infection,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,tonsillitis,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,pharyngitis,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,infectious otitis media,,TxGNN Knowledge Graph,
MAL20162602ACREZ,hovid-Xyfisim Granules 100mg,CEFIXIME,DB00671,acute gonococcal cervicitis,,TxGNN Knowledge Graph,
MAL06061541XR,Lamisil 1% DermGel,TERBINAFINE,DB00857,tinea infection,,TxGNN Knowledge Graph,
MAL06061541XR,Lamisil 1% DermGel,TERBINAFINE,DB00857,pityriasis versicolor,,TxGNN Knowledge Graph,
MAL06061541XR,Lamisil 1% DermGel,TERBINAFINE,DB00857,dermatophytosis of groin and perianal area,,TxGNN Knowledge Graph,
MAL06061541XR,Lamisil 1% DermGel,TERBINAFINE,DB00857,tinea pedis,,TxGNN Knowledge Graph,
MAL06061541XR,Lamisil 1% DermGel,TERBINAFINE,DB00857,tinea corporis,,TxGNN Knowledge Graph,
MAL06061541XR,Lamisil 1% DermGel,TERBINAFINE,DB00857,tinea unguium,,TxGNN Knowledge Graph,
MAL20021155ARZ,TRILEPTAL 300MG,OXCARBAZEPINE,DB00776,partial motor epilepsy,,TxGNN Knowledge Graph,
MAL20021155ARZ,TRILEPTAL 300MG,OXCARBAZEPINE,DB00776,partial epilepsy,,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,conjunctivitis,,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,urinary tract infection (disease),,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,pneumocystosis,,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,acute contagious conjunctivitis,,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,shigellosis,,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,blepharoconjunctivitis,,TxGNN Knowledge Graph,
MAL19961699AZ,COMAZOLE SUSPENSION,TRIMETHOPRIM,DB00440,infectious otitis media,,TxGNN Knowledge Graph,
MAL19961357AZ,SABRIL 500MG TABLET,VIGABATRIN,DB01080,West syndrome,,TxGNN Knowledge Graph,
MAL19961357AZ,SABRIL 500MG TABLET,VIGABATRIN,DB01080,developmental and epileptic encephalopathy,,TxGNN Knowledge Graph,
MAL19961654XCZ,FOLIMIL TABLET 5 MG,FOLIC ACID,DB00158,folic acid deficiency anemia,,TxGNN Knowledge Graph,
MAL19961654XCZ,FOLIMIL TABLET 5 MG,FOLIC ACID,DB00158,deficiency anemia,,TxGNN Knowledge Graph,
MAL19961654XCZ,FOLIMIL TABLET 5 MG,FOLIC ACID,DB00158,hypochromic anemia,,TxGNN Knowledge Graph,
MAL19961654XCZ,FOLIMIL TABLET 5 MG,FOLIC ACID,DB00158,vitamin deficiency disorder,,TxGNN Knowledge Graph,
MAL19961654XCZ,FOLIMIL TABLET 5 MG,FOLIC ACID,DB00158,microcytic anemia,,TxGNN Knowledge Graph,
MAL19961654XCZ,FOLIMIL TABLET 5 MG,FOLIC ACID,DB00158,iron deficiency anemia,,TxGNN Knowledge Graph,
MAL19961675XZ,Zhubee Vitamin C Tablet 300mg,ASCORBIC ACID,DB00126,ascorbic acid deficiency,,TxGNN Knowledge Graph,
MAL19961675XZ,Zhubee Vitamin C Tablet 300mg,ASCORBIC ACID,DB00126,scurvy,,TxGNN Knowledge Graph,
MAL16075031ACRZ,Feburic 80 mg film-coated tablets,FEBUXOSTAT,DB04854,obsolete hyperuricemia (disease),,TxGNN Knowledge Graph,
MAL16075019AZ,Saranto-H 50mg/12.5mg Tablets,HYDROCHLOROTHIAZIDE,DB00999,hypertensive disorder,,TxGNN Knowledge Graph,
MAL16075019AZ,Saranto-H 50mg/12.5mg Tablets,HYDROCHLOROTHIAZIDE,DB00999,hypertension,,TxGNN Knowledge Graph,
MAL16075019AZ,Saranto-H 50mg/12.5mg Tablets,HYDROCHLOROTHIAZIDE,DB00999,congestive heart failure,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,rheumatic heart disease,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,primary cutaneous T-cell lymphoma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,non-histaminic angioedema,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,classic Hodgkin lymphoma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,heparin-induced thrombocytopenia (disease),,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,vasomotor rhinitis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,tenosynovitis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,enterobiasis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,adrenal insufficiency,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,mantle cell lymphoma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,pemphigus,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,Hodgkins lymphoma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,eosinophilic pneumonia,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,acute lymphoblastic leukemia (disease),,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,aspiration pneumonia (disease),,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,keratoconjunctivitis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,contact dermatitis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,lymphosarcoma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,Hodgkin's paragranuloma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,folliculotropic mycosis fungoides,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,acquired angioedema,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,periarthritis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,familial nephrotic syndrome,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,allergic asthma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,acquired thrombocytopenia,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,asthma,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,"lymphoma, non-Hodgkin, familial",,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,dermatitis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,"classic Hodgkin lymphoma, lymphocyte-rich type",,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,adrenogenital syndrome,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,gout,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,bursitis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,lipoid nephrosis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,psoriasis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,multiple sclerosis,,TxGNN Knowledge Graph,
MAL16075024AZ,HYDROSONE CREAM 1% W/W,HYDROCORTISONE ACETATE,DB14539,sarcoidosis,,TxGNN Knowledge Graph,
